Time,Iteration,Cost,Parameters
Sat Aug 24 01:10:06 2024,171,0.13339666210567194,[-3.21149794  2.25368602 -2.11419253 -0.08901956  0.51653149]
Sat Aug 24 01:11:19 2024,172,0.13423757607540363,[-3.212594    2.25258995 -2.11309646 -0.08792349  0.51762756]
Sat Aug 24 01:12:33 2024,173,0.13426440123611807,[-3.21362817  2.25362412 -2.1120623  -0.08688933  0.51866172]
Sat Aug 24 01:13:47 2024,174,0.1317194296049736,[-3.21471884  2.25253344 -2.11097163 -0.08798     0.51757105]
Sat Aug 24 01:15:01 2024,175,0.13374220459258923,[-3.2159163   2.25133598 -2.11216909 -0.08917746  0.51876851]
Sat Aug 24 01:16:15 2024,176,0.13530908841652348,[-3.21680756  2.25044472 -2.11127783 -0.09006872  0.51965977]
Sat Aug 24 01:17:29 2024,177,0.13685723770924246,[-3.21760707  2.25124423 -2.11207734 -0.09086823  0.51886026]
Sat Aug 24 01:18:43 2024,178,0.1348271942269509,[-3.21851066  2.25214782 -2.11117375 -0.09177182  0.51795667]
Sat Aug 24 01:19:57 2024,179,0.13168640207246815,[-3.2194237   2.25306086 -2.11208679 -0.09268486  0.51704363]
Sat Aug 24 01:21:11 2024,180,0.13694837826243417,[-3.22066655  2.25430371 -2.11332964 -0.09392771  0.51828648]
Sat Aug 24 01:22:25 2024,181,0.13347786767416442,[-3.2220312   2.25566836 -2.11196499 -0.09529236  0.51692183]
Sat Aug 24 01:23:39 2024,182,0.13969088059979978,[-3.22321874  2.25448082 -2.11077745 -0.09410482  0.51810937]
Sat Aug 24 01:24:53 2024,183,0.13854271354485892,[-3.22375943  2.25394013 -2.11023676 -0.09464551  0.51756868]
Sat Aug 24 01:26:06 2024,184,0.13858701085166913,[-3.22488653  2.25506724 -2.11136387 -0.09577261  0.51644158]
Sat Aug 24 01:27:19 2024,185,0.1337292014229704,[-3.22564954  2.25583025 -2.11212688 -0.0950096   0.51567857]
Sat Aug 24 01:28:31 2024,186,0.13517378360780236,[-3.22669115  2.25478864 -2.11316849 -0.09605121  0.51463696]
Sat Aug 24 01:29:43 2024,187,0.1368560486880876,[-3.22754962  2.25564712 -2.11231001 -0.09519273  0.51377849]
Sat Aug 24 01:30:55 2024,188,0.13522022650472942,[-3.22855144  2.25664893 -2.11130819 -0.09619455  0.51277667]
Sat Aug 24 01:32:08 2024,189,0.13333159183299156,[-3.22968761  2.2577851  -2.11244436 -0.09505838  0.51391284]
Sat Aug 24 01:33:20 2024,190,0.132487058725542,[-3.23116403  2.25926152 -2.11392078 -0.09358196  0.51243643]
Sat Aug 24 01:34:33 2024,191,0.13319877810546019,[-3.23206478  2.26016227 -2.11482153 -0.09268121  0.51333718]
Sat Aug 24 01:35:45 2024,192,0.1355302528785378,[-3.23312482  2.25910223 -2.11376149 -0.09374125  0.51227714]
Sat Aug 24 01:36:58 2024,193,0.13341263273735765,[-3.23385736  2.2583697  -2.11449403 -0.09300871  0.51300968]
Sat Aug 24 01:38:11 2024,194,0.13596678135975113,[-3.23463904  2.25915137 -2.11527571 -0.09222703  0.512228  ]
Sat Aug 24 01:39:24 2024,195,0.13452999257104437,[-3.23505466  2.25956699 -2.11569133 -0.09264265  0.51181238]
Sat Aug 24 01:40:37 2024,196,0.13566653557712205,[-3.23576969  2.25885196 -2.11640637 -0.09335769  0.51109735]
Sat Aug 24 01:41:49 2024,197,0.1366015603639718,[-3.2372648   2.26034706 -2.11790147 -0.09485279  0.51259245]
Sat Aug 24 01:43:02 2024,198,0.13418370211923644,[-3.23853762  2.25907424 -2.1191743  -0.09612562  0.51131962]
Sat Aug 24 01:44:15 2024,199,0.13449784420991662,[-3.23944698  2.25816488 -2.11826494 -0.09521627  0.51041027]
Sat Aug 24 01:45:27 2024,200,0.13244660900452532,[-3.240261    2.2589789  -2.11907896 -0.09603029  0.50959625]
Sat Aug 24 01:46:40 2024,201,0.13031522958615824,[-3.24132722  2.26004513 -2.11801274 -0.09709651  0.50853002]
Sat Aug 24 01:47:53 2024,202,0.14005175609749568,[-3.24231396  2.26103187 -2.11899947 -0.09808325  0.50951676]
Sat Aug 24 01:49:05 2024,203,0.1346675995000239,[-3.24291557  2.26043026 -2.11960108 -0.09748164  0.50891515]
Sat Aug 24 01:50:18 2024,204,0.13571033474104266,[-3.24331727  2.26002856 -2.12000278 -0.09788334  0.50851345]
Sat Aug 24 01:51:31 2024,205,0.13487148383702968,[-3.24365367  2.26036496 -2.12033918 -0.09754695  0.50884985]
Sat Aug 24 01:52:44 2024,206,0.1339739810845715,[-3.24461434  2.25940429 -2.11937851 -0.09850762  0.50788918]
Sat Aug 24 01:53:57 2024,207,0.13696236586381857,[-3.24598625  2.2607762  -2.11800659 -0.09987953  0.50651726]
Sat Aug 24 01:55:10 2024,208,0.13246558799743902,[-3.24648473  2.26027772 -2.11750811 -0.09938105  0.50701574]
Sat Aug 24 01:56:22 2024,209,0.13210980126750863,[-3.24684769  2.25991477 -2.11787106 -0.0990181   0.5073787 ]
Sat Aug 24 01:57:35 2024,210,0.1347960670196552,[-3.24793014  2.25883232 -2.11895352 -0.10010056  0.50846115]
Sat Aug 24 01:58:48 2024,211,0.13598197452412586,[-3.24919492  2.26009709 -2.11768875 -0.09883579  0.50972593]
Sat Aug 24 02:00:01 2024,212,0.13393988858419295,[-3.25008748  2.25920452 -2.11858131 -0.09972835  0.50883336]
Sat Aug 24 02:01:14 2024,213,0.13834015132759325,[-3.25177391  2.2575181  -2.11689488 -0.09804192  0.50714693]
Sat Aug 24 02:02:27 2024,214,0.1311478820549945,[-3.25326356  2.25900775 -2.11838453 -0.09655227  0.50565728]
Sat Aug 24 02:03:40 2024,215,0.13137771975823062,[-3.25426119  2.25801011 -2.1173869  -0.09555464  0.50665492]
Sat Aug 24 02:04:53 2024,216,0.1347975926030072,[-3.25532758  2.25907649 -2.11845328 -0.09662102  0.50558853]
