Time,Iteration,Cost,Parameters
  2.94552307  2.24196673  1.37862651 -0.94619769]
Sat Aug 24 06:47:24 2024,109,0.23265290577712042,[-1.78736611  2.15386654 -2.05899799 -0.04284512  0.33153507 -2.95284206
  2.94606331  2.24142649  1.37916675 -0.94673792]
Sat Aug 24 06:49:04 2024,110,0.22744601817657517,[-1.78542289  2.15580976 -2.05705477 -0.0409019   0.32959185 -2.95089884
  2.94412009  2.24336971  1.38110997 -0.94868114]
Sat Aug 24 06:50:46 2024,111,0.22953603941664902,[-1.78407797  2.15446484 -2.0583997  -0.04224682  0.32824693 -2.95224376
  2.94546501  2.24202479  1.38245489 -0.95002606]
Sat Aug 24 06:52:27 2024,112,0.2288482739766184,[-1.78275865  2.15314552 -2.05971902 -0.04356615  0.3269276  -2.95092444
  2.94678433  2.24334411  1.38113557 -0.94870674]
Sat Aug 24 06:54:07 2024,113,0.22578291758920196,[-1.78177589  2.15412827 -2.06070177 -0.04258339  0.32791036 -2.94994169
  2.94776708  2.24432686  1.38211832 -0.94968949]
Sat Aug 24 06:55:48 2024,114,0.23212474774580677,[-1.78079942  2.15510475 -2.06167825 -0.04355987  0.32693388 -2.94896521
  2.94679061  2.24530334  1.38114184 -0.94871302]
Sat Aug 24 06:57:29 2024,115,0.22313145904269938,[-1.77959998  2.15390531 -2.06047881 -0.04236043  0.32813332 -2.94776577
  2.94799004  2.24650278  1.38234128 -0.94751358]
Sat Aug 24 06:59:10 2024,116,0.2278961613922466,[-1.77844078  2.15506451 -2.05931961 -0.04351963  0.32929251 -2.94892497
  2.94683085  2.24766197  1.38350048 -0.94867277]
Sat Aug 24 07:00:51 2024,117,0.2280731576309909,[-1.77729335  2.15621194 -2.05817218 -0.04466706  0.33043994 -2.9500724
  2.94797828  2.24651454  1.38464791 -0.9498202 ]
Sat Aug 24 07:02:32 2024,118,0.22562178462931098,[-1.77612259  2.1573827  -2.05934295 -0.04583783  0.32926918 -2.94890163
  2.94680751  2.24534378  1.38581867 -0.95099097]
Sat Aug 24 07:04:13 2024,119,0.22537472180637483,[-1.77591575  2.15717587 -2.05913611 -0.04563099  0.32947601 -2.94910847
  2.94701435  2.24513694  1.38561184 -0.95078413]
Sat Aug 24 07:05:54 2024,120,0.22251935856326177,[-1.77490306  2.15818855 -2.05812343 -0.0446183   0.3304887  -2.95012116
  2.94600166  2.24412425  1.38459915 -0.95179682]
Sat Aug 24 07:07:36 2024,121,0.2257883482972524,[-1.77409359  2.15737908 -2.0589329  -0.04380883  0.32967922 -2.95093063
  2.94681113  2.24331478  1.38378967 -0.9526063 ]
Sat Aug 24 07:09:18 2024,122,0.23112784345809445,[-1.77271029  2.15599578 -2.0603162  -0.04519213  0.32829592 -2.94954733
  2.94542783  2.24193148  1.38240637 -0.951223  ]
Sat Aug 24 07:10:58 2024,123,0.22462087190273083,[-1.77184023  2.15686583 -2.05944614 -0.04606219  0.32742586 -2.95041739
  2.94455777  2.24280153  1.38327643 -0.95209305]
Sat Aug 24 07:12:40 2024,124,0.22475534785834483,[-1.77045899  2.15824707 -2.05806491 -0.04468095  0.3288071  -2.94903615
  2.94317654  2.2414203   1.38465767 -0.95347429]
Sat Aug 24 07:14:26 2024,125,0.2312075701928957,[-1.76887664  2.15666472 -2.05648256 -0.0462633   0.33038945 -2.9474538
  2.94159419  2.23983795  1.38624002 -0.95189194]
Sat Aug 24 07:16:08 2024,126,0.22882332009755801,[-1.76723886  2.1583025  -2.05812034 -0.04790108  0.32875167 -2.94909158
  2.93995641  2.23820017  1.3878778  -0.95352972]
