Time,Iteration,Cost,Parameters
Sun Aug 25 02:00:54 2024,152,0.1734021926565346,[-2.05237802  2.22810848 -2.04930417 -0.12279939  0.58806976]
Sun Aug 25 02:01:38 2024,153,0.17308370583364238,[-2.04951793  2.22524839 -2.04644408 -0.12565948  0.59092985]
Sun Aug 25 02:02:21 2024,154,0.17790468904195753,[-2.04563083  2.22913548 -2.05033117 -0.12177239  0.59481694]
Sun Aug 25 02:03:05 2024,155,0.16907731422451008,[-2.04221423  2.23255209 -2.05374778 -0.11835578  0.59823355]
Sun Aug 25 02:03:50 2024,156,0.17424631968053866,[-2.03727241  2.2374939  -2.04880597 -0.11341397  0.59329174]
Sun Aug 25 02:04:33 2024,157,0.1639059917393815,[-2.03402774  2.23424923 -2.05205064 -0.11665864  0.59653641]
Sun Aug 25 02:05:17 2024,158,0.17079330400165252,[-2.02976207  2.22998356 -2.05631631 -0.11239297  0.60080208]
Sun Aug 25 02:06:01 2024,159,0.17033570768953596,[-2.026037    2.23370862 -2.05259124 -0.11611804  0.59707701]
Sun Aug 25 02:06:45 2024,160,0.16672114328232082,[-2.02201903  2.22969065 -2.05660922 -0.11210007  0.59305904]
Sun Aug 25 02:07:29 2024,161,0.16726681422947334,[-2.01779869  2.22547031 -2.06082956 -0.10787973  0.5888387 ]
Sun Aug 25 02:08:13 2024,162,0.16539958696838378,[-2.01419409  2.22186572 -2.05722496 -0.11148432  0.58523411]
Sun Aug 25 02:08:56 2024,163,0.16738740458743176,[-2.00957448  2.21724611 -2.06184457 -0.10686471  0.58985372]
Sun Aug 25 02:09:40 2024,164,0.16662770698712323,[-2.00499329  2.2218273  -2.05726338 -0.10228352  0.58527253]
Sun Aug 25 02:10:25 2024,165,0.1671467162100518,[-2.00089709  2.2177311  -2.05316718 -0.09818732  0.58936872]
Sun Aug 25 02:11:08 2024,166,0.16750850986831875,[-1.99725904  2.22136915 -2.05680523 -0.10182537  0.59300677]
Sun Aug 25 02:11:52 2024,167,0.16387140610559237,[-1.99406282  2.22456537 -2.06000145 -0.09862916  0.58981055]
Sun Aug 25 02:12:36 2024,168,0.16052136111513646,[-1.99056442  2.22806377 -2.05650306 -0.09513076  0.59330895]
