Time,Iteration,Cost,Parameters
Tue Nov 19 15:31:23 2024,808,0.02983074232425561,[-2.78472407  2.14342805 -2.09452972  0.01059753  0.29140036 -2.71753112
  3.02918297  1.9662015   1.21371078 -1.37005232  0.683403    0.90841957
  1.18938748 -1.6537529   0.80844461  2.85479916 -0.65027813 -0.70171052
 -1.85985472  0.52010809  1.60661735  2.5916715  -1.10529485 -0.70810673
 -2.37313113 -2.62275577  3.16557384  2.33211165 -0.65041634 -2.84547591
  1.86741762 -0.17467389 -2.04431982  2.01833842  1.37109355 -0.76187266
  1.11512117 -2.10959574 -0.48456567  2.34957118 -0.10259961  0.69601516
  2.58575629  1.37683395  2.40758501  2.80973281  2.52174888 -2.75142375
  0.15103673 -0.73059168  1.68457113  2.8420949   0.08119134 -2.3048807
  2.99086034 -3.07070979  0.55547038 -0.6395092  -1.73188166  3.10821439
 -2.00001598 -1.71608536 -2.56554107  2.36755963 -2.4240339   2.13492806
  1.84256844  1.33143101  2.68027949  2.86898951  2.01198758  1.40673235
 -1.52582385 -2.12218949  1.24035244]
Tue Nov 19 15:49:43 2024,809,0.029623753882517017,[-2.78287809  2.14158207 -2.09268374  0.01244351  0.28955437 -2.71568514
  3.02733698  1.96804748  1.21555676 -1.3718983   0.68155702  0.90657359
  1.1875415  -1.65559888  0.80659862  2.85664514 -0.64843215 -0.69986454
 -1.86170071  0.51826211  1.60846333  2.58982552 -1.10714083 -0.70995272
 -2.37128515 -2.62090979  3.16741982  2.33026566 -0.64857035 -2.84732189
  1.8692636  -0.17282791 -2.04247383  2.0201844   1.37293954 -0.76002667
  1.11696715 -2.11144173 -0.48271969  2.3477252  -0.10075363  0.69416918
  2.5839103   1.37867993  2.40573902  2.80788683  2.52359486 -2.74957777
  0.14919074 -0.73243766  1.68272515  2.84024892  0.08303732 -2.30672668
  2.98901436 -3.06886381  0.55731636 -0.63766322 -1.73003568  3.11006037
 -1.99817    -1.71793134 -2.56738705  2.36571365 -2.42218791  2.13308208
  1.84441442  1.33327699  2.68212547  2.87083549  2.01383356  1.40857833
 -1.52766983 -2.12034351  1.23850646]
