Time,Iteration,Cost,Parameters
 -2.39603885 -2.26650096  3.14443248  2.54255795 -0.67476207 -2.69228613
  1.51015065 -0.04411472 -2.34412621  2.04555501  1.15507013 -0.65313345
  1.0408321  -1.91455867 -0.30796789  2.32482306 -0.19950892  0.55321171
  2.69254303  1.08251928  2.57500493  2.94836234  2.76528385 -2.94965193
  0.35664698 -0.65514465  1.6536516   2.6838957  -0.24382693 -2.45527132
  2.63825197 -3.0809524   0.7865246  -0.76323314 -1.82003749  2.99321217
 -1.85669402 -1.64546269 -2.54967613  2.31708709 -2.26153611  1.9799513
  1.91842286  1.42116729  2.60593301  2.88123228  1.84644746  1.51534575
 -1.69921686 -2.34596306  1.22714665  0.70988434  1.56255231 -2.85843938
 -0.46593937  2.41944781]
Wed Jan 15 16:31:43 2025,14,0.13210235747578095,[-2.90844749  2.23878754 -2.1205008  -0.11794047  0.551812   -2.76677983
  3.07038841  2.18329422  1.17136217 -1.06465703  0.60756223  1.14293826
  1.30775029 -1.87379637  0.73051905  2.87581891 -0.53700792 -0.48153208
 -2.01195943  0.7340229   1.60105831  2.83266497 -1.26605204 -0.25506103
 -2.39757747 -2.26496233  3.1459711   2.54409657 -0.67630069 -2.6907475
  1.51168927 -0.04565335 -2.34566484  2.04709364  1.15353151 -0.65467208
  1.03929347 -1.91609729 -0.30950652  2.32328443 -0.19797029  0.55475033
  2.69408166  1.08098065  2.5734663   2.94682372  2.76374522 -2.94811331
  0.3581856  -0.65360603  1.65519022  2.68235707 -0.24228831 -2.45680994
  2.6397906  -3.08249103  0.78806322 -0.76477177 -1.82157612  2.99167355
 -1.85515539 -1.64392406 -2.55121476  2.31554846 -2.26307474  1.98148993
  1.91688423  1.41962867  2.60439439  2.88277091  1.84798609  1.51688438
 -1.69767823 -2.34442443  1.22868527  0.71142297  1.56409093 -2.85690075
 -0.46747799  2.41790918]
Wed Jan 15 16:33:57 2025,15,0.12544190519759027,[-2.90905092  2.23939096 -2.11989738 -0.11733705  0.55120857 -2.7661764
  3.06978498  2.18389765  1.1719656  -1.06405361  0.60695881  1.14354169
  1.30714687 -1.87319295  0.73112247  2.87642233 -0.53761134 -0.48092866
 -2.01135601  0.73462632  1.60166174  2.83206155 -1.26665546 -0.25566445
 -2.39818089 -2.26435891  3.14536768  2.5447     -0.67569727 -2.69014408
  1.51108585 -0.04625677 -2.34506142  2.04649021  1.15292809 -0.6552755
  1.03869005 -1.91670072 -0.31010994  2.32268101 -0.19857371  0.55414691
  2.69468508  1.08037723  2.57406972  2.94622029  2.7631418  -2.94750989
  0.35878903 -0.65420945  1.6545868   2.68175365 -0.24168488 -2.45741336
  2.63918718 -3.08188761  0.78866664 -0.76537519 -1.8209727   2.99107013
 -1.85575881 -1.64452749 -2.55061133  2.31494504 -2.26367816  1.98209335
  1.91748766  1.42023209  2.60379097  2.88216749  1.84738266  1.51628096
 -1.69707481 -2.34382101  1.22928869  0.71202639  1.56469436 -2.85629733
 -0.46687457  2.4185126 ]
Wed Jan 15 16:36:09 2025,16,0.133226700630234,[-2.90761279  2.23795284 -2.11845926 -0.11877517  0.54977045 -2.76761453
  3.07122311  2.18533577  1.17340372 -1.06549173  0.60839693  1.14497981
  1.30858499 -1.87463107  0.73256059  2.87786046 -0.53904946 -0.47949054
 -2.00991788  0.7331882   1.60309986  2.83349967 -1.26521734 -0.25710257
 -2.39961901 -2.26579704  3.1468058   2.54326187 -0.67425915 -2.68870596
  1.50964773 -0.04769489 -2.34649954  2.04505209  1.15436621 -0.65383738
  1.04012818 -1.91813884 -0.30867182  2.32411914 -0.20001183  0.55558504
  2.6961232   1.08181536  2.5726316   2.94478217  2.76170368 -2.94607176
  0.3573509  -0.65277133  1.65314868  2.68319178 -0.24024676 -2.45597524
  2.63774905 -3.08044949  0.79010477 -0.76393707 -1.81953458  2.99250825
 -1.85719694 -1.64596561 -2.55204946  2.31638316 -2.26224004  1.98353147
  1.91604953  1.42167021  2.60522909  2.88360561  1.84882079  1.51771908
 -1.69563669 -2.34238289  1.23072682  0.71058826  1.56325623 -2.85485921
 -0.46543645  2.41707448]
Wed Jan 15 16:38:20 2025,17,0.1253147369790921,[-2.90739277  2.23773282 -2.11823924 -0.1189952   0.54955043 -2.76783455
  3.07144313  2.18511574  1.17362374 -1.0652717   0.60861695  1.14475978
  1.30836497 -1.87485109  0.73234057  2.87808048 -0.53882944 -0.47927051
 -2.01013791  0.73296818  1.60331988  2.83371969 -1.26543736 -0.2573226
 -2.39983904 -2.26601706  3.14658578  2.5434819  -0.67403912 -2.68848594
  1.50986775 -0.04747486 -2.34671956  2.04483207  1.15414619 -0.65361735
  1.0403482  -1.91835886 -0.30845179  2.32433916 -0.20023186  0.55536501
  2.69590318  1.08159533  2.57285162  2.94456215  2.7619237  -2.94629179
  0.35757093 -0.6525513   1.65292866  2.6834118  -0.24046679 -2.45619527
  2.63796908 -3.08066951  0.78988474 -0.76415709 -1.8197546   2.99228823
 -1.85697691 -1.64574558 -2.55182943  2.31660319 -2.26202001  1.98375149
  1.91582951  1.42145019  2.60500907  2.88338558  1.84904081  1.5179391
 -1.69585671 -2.34260292  1.23050679  0.71080829  1.56347626 -2.85507923
 -0.46565647  2.41685446]
Wed Jan 15 16:40:34 2025,18,0.12567434104034042,[-2.9091861   2.23952615 -2.12003256 -0.12078852  0.55134376 -2.76604122
  3.07323646  2.18332242  1.17183041 -1.06706503  0.60682362  1.14655311
  1.3101583  -1.87305776  0.73054724  2.87987381 -0.53703611 -0.48106384
 -2.00834458  0.73117485  1.60511321  2.83551302 -1.26364403 -0.25552927
 -2.40163237 -2.26781039  3.14837911  2.54527523 -0.67224579 -2.68669261
  1.50807442 -0.04568154 -2.34492623  2.04303874  1.15593951 -0.65182402
  1.04214153 -1.92015219 -0.30665846  2.32254583 -0.19843853  0.55715834
  2.69410985  1.08338866  2.5710583   2.94635548  2.76371703 -2.94808512
  0.35936426 -0.65434463  1.65472198  2.68161847 -0.24226011 -2.45798859
  2.63976241 -3.08246284  0.78809141 -0.76595042 -1.82154793  2.99408155
 -1.85877024 -1.64395226 -2.5500361   2.31480986 -2.26381334  1.98195817
  1.91403618  1.42324352  2.60680239  2.88159226  1.85083414  1.51614577
 -1.69406338 -2.34080959  1.22871346  0.71260162  1.56168293 -2.85687256
 -0.46386314  2.41506113]
Wed Jan 15 16:42:55 2025,19,0.13617086972971199,[-2.9107197   2.23799255 -2.11849897 -0.11925493  0.54981016 -2.76450762
  3.07170286  2.18178882  1.17029682 -1.06553144  0.60835722  1.14808671
  1.3086247  -1.87152417  0.72901364  2.87834021 -0.53550251 -0.48259744
 -2.00681098  0.73270845  1.60664681  2.83704662 -1.26211044 -0.25706287
 -2.40316596 -2.26627679  3.14684551  2.54374163 -0.67377939 -2.68515901
  1.50960802 -0.04414794 -2.34339264  2.04150514  1.15440592 -0.65029043
  1.04060793 -1.91861859 -0.30819206  2.32101223 -0.19690493  0.55562474
  2.69564345  1.08492226  2.5695247   2.94788907  2.76218343 -2.94655152
  0.36089785 -0.65587823  1.65625558  2.68315207 -0.24379371 -2.456455
  2.641296   -3.08399643  0.78962501 -0.76748402 -1.82308153  2.99254796
 -1.86030384 -1.64548585 -2.54850251  2.31634345 -2.26534694  1.98042457
  1.91250258  1.42170992  2.6052688   2.88312585  1.84930054  1.51461218
 -1.69252978 -2.34234318  1.23024706  0.71106802  1.56014933 -2.85840616
 -0.46232955  2.41352753]
Wed Jan 15 16:45:17 2025,20,0.13148383778097655,[-2.90601984  2.2332927  -2.12319882 -0.12395478  0.54511031 -2.75980777
  3.07640271  2.17708897  1.16559696 -1.07023129  0.60365737  1.14338686
  1.30392485 -1.86682431  0.7337135   2.87364036 -0.53080266 -0.47789759
 -2.00211113  0.72800859  1.61134666  2.83234677 -1.26681029 -0.25236301
 -2.40786582 -2.26157694  3.15154536  2.54844148 -0.67847924 -2.68045916
  1.51430787 -0.04884779 -2.33869279  2.04620499  1.14970606 -0.65499028
  1.04530778 -1.91391874 -0.30349221  2.31631238 -0.20160478  0.55092489
  2.7003433   1.08022241  2.57422455  2.94318922  2.75748358 -2.95125137
  0.356198   -0.66057808  1.66095543  2.67845222 -0.24849356 -2.45175515
  2.64599586 -3.07929658  0.79432486 -0.76278417 -1.82778138  2.99724781
 -1.85560399 -1.640786   -2.55320236  2.3116436  -2.27004679  1.97572472
  1.91720244  1.42640977  2.60056894  2.8878257   1.84460069  1.50991233
 -1.68782993 -2.33764333  1.22554721  0.71576787  1.55544948 -2.86310601
 -0.45762969  2.40882768]
Wed Jan 15 16:47:34 2025,21,0.13286040825030795,[-2.90770518  2.23160736 -2.12151348 -0.12564011  0.54342497 -2.75812244
  3.07808805  2.17540363  1.16391163 -1.06854595  0.6053427   1.14170152
  1.30223951 -1.86850965  0.73202816  2.8753257  -0.532488   -0.47958292
 -2.00042579  0.72969393  1.613032    2.8340321  -1.26849562 -0.25067768
 -2.40955115 -2.2598916   3.1532307   2.54675614 -0.68016458 -2.67877382
  1.51262254 -0.05053313 -2.34037812  2.04451966  1.14802073 -0.65667561
  1.04362245 -1.91560408 -0.30180687  2.31799772 -0.20329012  0.54923956
  2.69865796  1.07853707  2.57253922  2.94487456  2.75579824 -2.95293671
  0.35788334 -0.65889275  1.6592701   2.67676688 -0.2501789  -2.45344048
  2.64431052 -3.08098192  0.7960102  -0.76109883 -1.82609604  2.99556247
 -1.85391865 -1.63910067 -2.55488769  2.30995827 -2.27173213  1.97403938
  1.91888777  1.42809511  2.60225428  2.88614037  1.84628602  1.50822699
 -1.6861446  -2.335958    1.22723255  0.71408254  1.55376415 -2.86142068
 -0.45931503  2.40714234]
Wed Jan 15 16:49:54 2025,22,0.1286702552908452,[-2.9074737   2.23137589 -2.12174496 -0.12587159  0.5431935  -2.75835391
  3.07831952  2.17517216  1.1641431  -1.06831448  0.60557418  1.141933
  1.30200804 -1.86827818  0.73225963  2.87509422 -0.53225652 -0.4798144
 -2.00065727  0.7299254   1.61326347  2.83426358 -1.26826415 -0.2504462
 -2.40978263 -2.25966013  3.15299922  2.54698762 -0.68039605 -2.6790053
  1.51239106 -0.0507646  -2.34014665  2.04428818  1.14778925 -0.65690709
  1.04339097 -1.91583555 -0.3015754   2.31776624 -0.2035216   0.54900808
  2.69842649  1.07876854  2.57277069  2.94510603  2.75602972 -2.95270523
  0.35765186 -0.65866127  1.65950157  2.67699836 -0.24994742 -2.45367196
  2.64407905 -3.08075044  0.79624167 -0.76086735 -1.82632752  2.99579395
 -1.85368718 -1.63933214 -2.55511917  2.30972679 -2.27150065  1.97380791
  1.91911925  1.42832658  2.60202281  2.88637184  1.84605455  1.50845846
 -1.68591312 -2.33618947  1.22746402  0.71385106  1.55353267 -2.86165215
 -0.45908356  2.40737382]
Wed Jan 15 16:52:20 2025,23,0.13059008739816144,[-2.9113813   2.22746829 -2.12565256 -0.12196399  0.5392859  -2.76226151
  3.07441193  2.17907975  1.16023551 -1.07222208  0.60166658  1.1380254
  1.30591564 -1.87218577  0.72835204  2.87900182 -0.52834892 -0.4759068
 -1.99674967  0.72601781  1.61717107  2.83817118 -1.27217175 -0.24653861
 -2.41369022 -2.26356773  3.14909162  2.54308002 -0.68430365 -2.6829129
  1.50848346 -0.0546722  -2.34405425  2.04819578  1.14388166 -0.65299949
  1.04729857 -1.91974315 -0.2976678   2.32167384 -0.20742919  0.55291568
  2.69451889  1.08267614  2.56886309  2.94119843  2.75212212 -2.95661283
  0.35374426 -0.66256887  1.65559397  2.68090595 -0.25385502 -2.45757955
  2.64798664 -3.07684285  0.80014927 -0.76477495 -1.83023511  2.99970155
 -1.84977958 -1.63542454 -2.55121157  2.30581919 -2.27540825  1.9777155
  1.92302684  1.42441898  2.59811521  2.89027944  1.84214695  1.50455087
 -1.68200552 -2.34009707  1.23137162  0.71775866  1.55744027 -2.86555975
 -0.45517596  2.41128142]
Wed Jan 15 16:54:37 2025,24,0.13137883072761178,[-2.91057931  2.22666629 -2.12485056 -0.121162    0.5384839  -2.7630635
